ecosystem,observation_subset,observation_subset_label,draw,q10,delta_temperature_c,year,mode,control_carbon,warm_carbon,control_respiration,warm_respiration,cumulative_control_respiration,cumulative_warm_respiration
Barrow,prior_only,Prior,7,2.0,4.0,50,intermediate,9756.7919921875,9073.8759765625,1326.2247216733986,1979.3715593539869,1326.2247216733986,1979.3715593539869
Barrow,prior_only,Prior,7,2.0,4.0,100,intermediate,8845.2724609375,7665.85888671875,2535.409436749375,3665.850948693177,2535.409436749375,3665.850948693177
Barrow,prior_only,Prior,7,2.0,4.0,10,slow,6327.90283203125,6326.4228515625,6.0831834354865135,19.54635422572349,6.0831834354865135,19.54635422572349
Barrow,prior_only,Prior,7,2.0,4.0,50,slow,6342.96826171875,6330.83251953125,65.19655154415045,119.90934768272685,65.19655154415045,119.90934768272685
Barrow,prior_only,Prior,7,2.0,4.0,100,slow,6355.39013671875,6319.7255859375,131.2512082718051,240.74484139629533,131.2512082718051,240.74484139629533
Barrow,prior_only,Prior,8,2.0,4.0,10,fast,328.0386657714844,160.2165985107422,594.4031379290053,743.2338997746058,594.4031379290053,743.2338997746058
Barrow,prior_only,Prior,8,2.0,4.0,50,fast,102.5478286743164,69.24925231933594,1785.5535203674192,1815.0274419228087,1785.5535203674192,1815.0274419228087
Barrow,prior_only,Prior,8,2.0,4.0,100,fast,213.5074462890625,127.77025604248047,3190.331583937711,3266.486467128644,3190.331583937711,3266.486467128644
Barrow,prior_only,Prior,8,2.0,4.0,10,intermediate,950.5579833984375,884.3504028320312,85.81709309197332,168.17718821525511,85.81709309197332,168.17718821525511
Barrow,prior_only,Prior,8,2.0,4.0,50,intermediate,628.1259765625,450.33758544921875,543.2352675642308,719.4926936869247,543.2352675642308,719.4926936869247
Barrow,prior_only,Prior,8,2.0,4.0,100,intermediate,437.2347412109375,262.2565002441406,898.7433362031298,1077.9098987063949,898.7433362031298,1077.9098987063949
Barrow,prior_only,Prior,8,2.0,4.0,10,slow,2156.213623046875,2155.7451171875,1.3089195898347277,4.205935219702156,1.3089195898347277,4.205935219702156
Barrow,prior_only,Prior,8,2.0,4.0,50,slow,2157.022705078125,2150.47509765625,14.015773453391898,25.76862465916561,14.015773453391898,25.76862465916561
Barrow,prior_only,Prior,8,2.0,4.0,100,slow,2153.336181640625,2135.18896484375,28.17344056131953,51.614369542537275,28.17344056131953,51.614369542537275
Barrow,prior_only,Prior,9,2.0,4.0,10,fast,1328.668212890625,911.6437377929688,535.7932606236034,813.8396355284788,535.7932606236034,813.8396355284788
Barrow,prior_only,Prior,9,2.0,4.0,50,fast,360.4837341308594,221.8809356689453,1925.5145637043727,2017.8715762193428,1925.5145637043727,2017.8715762193428
Barrow,prior_only,Prior,9,2.0,4.0,100,fast,487.6434020996094,334.5996398925781,2969.427820202282,3071.470340279886,2969.427820202282,3071.470340279886
Barrow,prior_only,Prior,9,2.0,4.0,10,intermediate,19416.45703125,19284.400390625,255.91382404998663,515.6425466066447,255.91382404998663,515.6425466066447
Barrow,prior_only,Prior,9,2.0,4.0,50,intermediate,18402.7109375,17445.599609375,1893.3604344923438,2855.5210685212487,1893.3604344923438,2855.5210685212487
Barrow,prior_only,Prior,9,2.0,4.0,100,intermediate,17072.720703125,15319.73828125,3668.5694350868257,5398.740211269101,3668.5694350868257,5398.740211269101
Barrow,prior_only,Prior,9,2.0,4.0,10,slow,13375.2099609375,13373.9150390625,5.592496280963063,17.97112583284255,5.592496280963063,17.97112583284255
Barrow,prior_only,Prior,9,2.0,4.0,50,slow,13390.814453125,13381.462890625,59.890693410456464,110.21069135510618,59.890693410456464,110.21069135510618
Barrow,prior_only,Prior,9,2.0,4.0,100,slow,13405.140625,13378.3896484375,120.49863898486714,221.34137509227332,120.49863898486714,221.34137509227332
Barrow,prior_only,Prior,10,2.0,4.0,10,fast,590.9742431640625,328.3531494140625,431.18156991019606,586.1587366951242,431.18156991019606,586.1587366951242
Barrow,prior_only,Prior,10,2.0,4.0,50,fast,160.21533203125,105.68560028076172,1344.4133501984975,1376.5501045930514,1344.4133501984975,1376.5501045930514
Barrow,prior_only,Prior,10,2.0,4.0,100,fast,296.9446716308594,194.38497924804688,2263.224515946977,2323.7985109544065,2263.224515946977,2323.7985109544065
Barrow,prior_only,Prior,10,2.0,4.0,10,intermediate,14328.0830078125,14105.337890625,298.2586238371783,598.7547119321049,298.2586238371783,598.7547119321049
Barrow,prior_only,Prior,10,2.0,4.0,50,intermediate,12917.9072265625,11802.005859375,2157.3695944805386,3193.3677630477955,2157.3695944805386,3193.3677630477955
Barrow,prior_only,Prior,10,2.0,4.0,100,intermediate,11443.4638671875,9588.55078125,4078.4193604161724,5804.951074986842,4078.4193604161724,5804.951074986842
Barrow,prior_only,Prior,10,2.0,4.0,10,slow,47793.28515625,47789.7109375,15.134023167403434,48.63289049864461,15.134023167403434,48.63289049864461
Barrow,prior_only,Prior,10,2.0,4.0,50,slow,47829.3671875,47795.49609375,162.04180915743655,298.18704991995605,162.04180915743655,298.18704991995605
Barrow,prior_only,Prior,10,2.0,4.0,100,slow,47856.0390625,47751.953125,325.94038702276526,598.6740002665258,325.94038702276526,598.6740002665258
Barrow,prior_only,Prior,11,2.0,4.0,10,fast,1230.528564453125,828.2256469726562,571.5814252025771,859.9248581054576,571.5814252025771,859.9248581054576
Barrow,prior_only,Prior,11,2.0,4.0,50,fast,329.4179382324219,204.79461669921875,2017.4714961098393,2106.732768505361,2017.4714961098393,2106.732768505361
Barrow,prior_only,Prior,11,2.0,4.0,100,fast,463.27337646484375,317.3569030761719,3134.9071720601087,3239.496894189245,3134.9071720601087,3239.496894189245
Barrow,prior_only,Prior,11,2.0,4.0,10,intermediate,12475.9755859375,12360.1181640625,210.73059104574594,424.18410418339613,210.73059104574594,424.18410418339613
Barrow,prior_only,Prior,11,2.0,4.0,50,intermediate,11607.935546875,10816.9462890625,1547.773353180331,2315.9460109747047,1547.773353180331,2315.9460109747047
Barrow,prior_only,Prior,11,2.0,4.0,100,intermediate,10522.755859375,9132.0615234375,2966.2042275645226,4297.604369775036,2966.2042275645226,4297.604369775036
Barrow,prior_only,Prior,11,2.0,4.0,10,slow,37727.5703125,37725.72265625,8.181467974311191,26.29137480599458,8.181467974311191,26.29137480599458
Barrow,prior_only,Prior,11,2.0,4.0,50,slow,37750.40625,37737.21484375,87.58799702815554,161.20556684580782,87.58799702815554,161.20556684580782
Barrow,prior_only,Prior,11,2.0,4.0,100,slow,37768.9921875,37722.0234375,176.17480161130345,323.70897309751626,176.17480161130345,323.70897309751626
Barrow,stocks_only,Stocks,0,2.0,4.0,10,fast,2650.267333984375,2111.18017578125,521.7896394421724,852.7377170819333,521.7896394421724,852.7377170819333
Barrow,stocks_only,Stocks,0,2.0,4.0,50,fast,934.1246948242188,542.8552856445312,2260.384971027484,2500.5487710843745,2260.384971027484,2500.5487710843745
Barrow,stocks_only,Stocks,0,2.0,4.0,100,fast,837.2431640625,560.6365966796875,3358.9059975314494,3528.69386017863,3358.9059975314494,3528.69386017863
Barrow,stocks_only,Stocks,0,2.0,4.0,10,intermediate,28695.056640625,28588.30078125,299.2393593893364,603.6722992753737,299.2393593893364,603.6722992753737
Barrow,stocks_only,Stocks,0,2.0,4.0,50,intermediate,27786.251953125,26735.3671875,2234.5342740884525,3396.899986862224,2234.5342740884525,3396.899986862224
Barrow,stocks_only,Stocks,0,2.0,4.0,100,intermediate,26261.4375,24145.73046875,4376.649586623856,6525.933027794743,4376.649586623856,6525.933027794743
Barrow,stocks_only,Stocks,0,2.0,4.0,10,slow,13094.5810546875,13093.384765625,5.2372314267806495,16.829562106558473,5.2372314267806495,16.829562106558473
Barrow,stocks_only,Stocks,0,2.0,4.0,50,slow,13109.6591796875,13102.490234375,56.08499908895921,103.21274303168434,56.08499908895921,103.21274303168434
Barrow,stocks_only,Stocks,0,2.0,4.0,100,slow,13125.716796875,13105.15234375,112.84713819914063,207.31614622693905,112.84713819914063,207.31614622693905
Barrow,stocks_only,Stocks,1,2.0,4.0,10,fast,1982.32958984375,1491.6507568359375,549.7259641559401,873.7731857539313,549.7259641559401,873.7731857539313
Barrow,stocks_only,Stocks,1,2.0,4.0,50,fast,608.833251953125,356.7255554199219,2193.775765370823,2360.2209260244986,2193.775765370823,2360.2209260244986
Barrow,stocks_only,Stocks,1,2.0,4.0,100,fast,652.3927612304688,446.1921081542969,3282.815222644558,3418.977520980102,3282.815222644558,3418.977520980102
Barrow,stocks_only,Stocks,1,2.0,4.0,10,intermediate,23997.375,23887.2890625,261.45720491766053,527.2756580079831,261.45720491766053,527.2756580079831
Barrow,stocks_only,Stocks,1,2.0,4.0,50,intermediate,23087.935546875,22126.732421875,1946.9246307661033,2953.022989678331,1946.9246307661033,2953.022989678331
Barrow,stocks_only,Stocks,1,2.0,4.0,100,intermediate,21717.484375,19864.521484375,3801.4893834183167,5649.738394602132,3801.4893834183167,5649.738394602132
Barrow,stocks_only,Stocks,1,2.0,4.0,10,slow,11892.2880859375,11891.025390625,5.43946297348309,17.47927427490126,5.43946297348309,17.47927427490126
Barrow,stocks_only,Stocks,1,2.0,4.0,50,slow,11907.8291015625,11899.2421875,58.25597758093939,107.20150983952328,58.25597758093939,107.20150983952328
Barrow,stocks_only,Stocks,1,2.0,4.0,100,slow,11923.5546875,11900.05859375,117.22328850283517,215.3218526884146,117.22328850283517,215.3218526884146
Barrow,stocks_only,Stocks,2,2.0,4.0,10,fast,2270.646484375,1756.7000732421875,542.1699835283998,873.5164739000943,542.1699835283998,873.5164739000943
Barrow,stocks_only,Stocks,2,2.0,4.0,50,fast,740.943359375,430.5256652832031,2247.806362564659,2447.890848891706,2247.806362564659,2447.890848891706
Barrow,stocks_only,Stocks,2,2.0,4.0,100,fast,729.2927856445312,495.0783996582031,3346.5098214326117,3497.4917195177068,3346.5098214326117,3497.4917195177068
Barrow,stocks_only,Stocks,2,2.0,4.0,10,intermediate,23062.537109375,22955.59375,272.9078368104787,550.3564471323067,272.9078368104787,550.3564471323067
Barrow,stocks_only,Stocks,2,2.0,4.0,50,intermediate,22166.31640625,21184.17578125,2032.0153641658674,3079.2478800092263,2032.0153641658674,3079.2478800092263
Barrow,stocks_only,Stocks,2,2.0,4.0,100,intermediate,20757.716796875,18848.892578125,3962.031743392407,5871.555049724295,3962.031743392407,5871.555049724295
Barrow,stocks_only,Stocks,2,2.0,4.0,10,slow,12685.2392578125,12683.826171875,6.059085066363616,19.47031159657532,6.059085066363616,19.47031159657532
Barrow,stocks_only,Stocks,2,2.0,4.0,50,slow,12702.4541015625,12693.0869140625,64.89402358758261,119.41504850520343,64.89402358758261,119.41504850520343
Barrow,stocks_only,Stocks,2,2.0,4.0,100,slow,12719.9580078125,12693.0576171875,130.58384228046842,239.85331416164536,130.58384228046842,239.85331416164536
Barrow,stocks_only,Stocks,3,2.0,4.0,10,fast,2270.646484375,1756.7000732421875,542.1699835283998,873.5164739000943,542.1699835283998,873.5164739000943
Barrow,stocks_only,Stocks,3,2.0,4.0,50,fast,740.943359375,430.5256652832031,2247.806362564659,2447.890848891706,2247.806362564659,2447.890848891706
Barrow,stocks_only,Stocks,3,2.0,4.0,100,fast,729.2927856445312,495.0783996582031,3346.5098214326117,3497.4917195177068,3346.5098214326117,3497.4917195177068
Barrow,stocks_only,Stocks,3,2.0,4.0,10,intermediate,23062.537109375,22955.59375,272.9078368104787,550.3564471323067,272.9078368104787,550.3564471323067
Barrow,stocks_only,Stocks,3,2.0,4.0,50,intermediate,22166.31640625,21184.17578125,2032.0153641658674,3079.2478800092263,2032.0153641658674,3079.2478800092263
Barrow,stocks_only,Stocks,3,2.0,4.0,100,intermediate,20757.716796875,18848.892578125,3962.031743392407,5871.555049724295,3962.031743392407,5871.555049724295
Barrow,stocks_only,Stocks,3,2.0,4.0,10,slow,12685.2392578125,12683.826171875,6.059085066363616,19.47031159657532,6.059085066363616,19.47031159657532
Barrow,stocks_only,Stocks,3,2.0,4.0,50,slow,12702.4541015625,12693.0869140625,64.89402358758261,119.41504850520343,64.89402358758261,119.41504850520343
Barrow,stocks_only,Stocks,3,2.0,4.0,100,slow,12719.9580078125,12693.0576171875,130.58384228046842,239.85331416164536,130.58384228046842,239.85331416164536
Barrow,stocks_only,Stocks,4,2.0,4.0,10,fast,2270.646484375,1756.7000732421875,542.1699835283998,873.5164739000943,542.1699835283998,873.5164739000943
Barrow,stocks_only,Stocks,4,2.0,4.0,50,fast,740.943359375,430.5256652832031,2247.806362564659,2447.890848891706,2247.806362564659,2447.890848891706
Barrow,stocks_only,Stocks,4,2.0,4.0,100,fast,729.2927856445312,495.0783996582031,3346.5098214326117,3497.4917195177068,3346.5098214326117,3497.4917195177068
Barrow,stocks_only,Stocks,4,2.0,4.0,10,intermediate,23062.537109375,22955.59375,272.9078368104787,550.3564471323067,272.9078368104787,550.3564471323067
Barrow,stocks_only,Stocks,4,2.0,4.0,50,intermediate,22166.31640625,21184.17578125,2032.0153641658674,3079.2478800092263,2032.0153641658674,3079.2478800092263
Barrow,stocks_only,Stocks,4,2.0,4.0,100,intermediate,20757.716796875,18848.892578125,3962.031743392407,5871.555049724295,3962.031743392407,5871.555049724295
Barrow,stocks_only,Stocks,4,2.0,4.0,10,slow,12685.2392578125,12683.826171875,6.059085066363616,19.47031159657532,6.059085066363616,19.47031159657532
Barrow,stocks_only,Stocks,4,2.0,4.0,50,slow,12702.4541015625,12693.0869140625,64.89402358758261,119.41504850520343,64.89402358758261,119.41504850520343
Barrow,stocks_only,Stocks,4,2.0,4.0,100,slow,12719.9580078125,12693.0576171875,130.58384228046842,239.85331416164536,130.58384228046842,239.85331416164536
Barrow,stocks_only,Stocks,5,2.0,4.0,10,fast,2270.646484375,1756.7000732421875,542.1699835283998,873.5164739000943,542.1699835283998,873.5164739000943
Barrow,stocks_only,Stocks,5,2.0,4.0,50,fast,740.943359375,430.5256652832031,2247.806362564659,2447.890848891706,2247.806362564659,2447.890848891706
Barrow,stocks_only,Stocks,5,2.0,4.0,100,fast,729.2927856445312,495.0783996582031,3346.5098214326117,3497.4917195177068,3346.5098214326117,3497.4917195177068
Barrow,stocks_only,Stocks,5,2.0,4.0,10,intermediate,23062.537109375,22955.59375,272.9078368104787,550.3564471323067,272.9078368104787,550.3564471323067
Barrow,stocks_only,Stocks,5,2.0,4.0,50,intermediate,22166.31640625,21184.17578125,2032.0153641658674,3079.2478800092263,2032.0153641658674,3079.2478800092263
Barrow,stocks_only,Stocks,5,2.0,4.0,100,intermediate,20757.716796875,18848.892578125,3962.031743392407,5871.555049724295,3962.031743392407,5871.555049724295
Barrow,stocks_only,Stocks,5,2.0,4.0,10,slow,12685.2392578125,12683.826171875,6.059085066363616,19.47031159657532,6.059085066363616,19.47031159657532
Barrow,stocks_only,Stocks,5,2.0,4.0,50,slow,12702.4541015625,12693.0869140625,64.89402358758261,119.41504850520343,64.89402358758261,119.41504850520343
Barrow,stocks_only,Stocks,5,2.0,4.0,100,slow,12719.9580078125,12693.0576171875,130.58384228046842,239.85331416164536,130.58384228046842,239.85331416164536
Barrow,stocks_only,Stocks,6,2.0,4.0,10,fast,2049.21630859375,1552.7564697265625,528.7741153458951,843.3336274209308,528.7741153458951,843.3336274209308
Barrow,stocks_only,Stocks,6,2.0,4.0,50,fast,638.2977294921875,372.99029541015625,2129.7965359806594,2297.8505564567836,2129.7965359806594,2297.8505564567836
Barrow,stocks_only,Stocks,6,2.0,4.0,100,fast,669.9060668945312,457.5031433105469,3182.1976107301994,3316.7613915009133,3182.1976107301994,3316.7613915009133
Barrow,stocks_only,Stocks,6,2.0,4.0,10,intermediate,23093.611328125,22976.9921875,281.05340930263196,566.6921656994771,281.05340930263196,566.6921656994771
Barrow,stocks_only,Stocks,6,2.0,4.0,50,intermediate,22128.81640625,21104.650390625,2089.9483013769527,3163.5115688196174,2089.9483013769527,3163.5115688196174
Barrow,stocks_only,Stocks,6,2.0,4.0,100,intermediate,20669.751953125,18710.373046875,4068.75438371596,6019.052446169091,4068.75438371596,6019.052446169091
Barrow,stocks_only,Stocks,6,2.0,4.0,10,slow,13430.7294921875,13429.2294921875,6.435438307509132,20.67968680934498,6.435438307509132,20.67968680934498
Barrow,stocks_only,Stocks,6,2.0,4.0,50,slow,13448.9541015625,13438.9033203125,68.92500451419647,126.83189943640753,68.92500451419647,126.83189943640753
Barrow,stocks_only,Stocks,6,2.0,4.0,100,slow,13466.888671875,13438.166015625,138.69272510310677,254.74656243032928,138.69272510310677,254.74656243032928
Barrow,stocks_only,Stocks,7,2.0,4.0,10,fast,2049.21630859375,1552.7564697265625,528.7741153458951,843.3336274209308,528.7741153458951,843.3336274209308
Barrow,stocks_only,Stocks,7,2.0,4.0,50,fast,638.2977294921875,372.99029541015625,2129.7965359806594,2297.8505564567836,2129.7965359806594,2297.8505564567836
Barrow,stocks_only,Stocks,7,2.0,4.0,100,fast,669.9060668945312,457.5031433105469,3182.1976107301994,3316.7613915009133,3182.1976107301994,3316.7613915009133
Barrow,stocks_only,Stocks,7,2.0,4.0,10,intermediate,23093.611328125,22976.9921875,281.05340930263196,566.6921656994771,281.05340930263196,566.6921656994771
Barrow,stocks_only,Stocks,7,2.0,4.0,50,intermediate,22128.81640625,21104.650390625,2089.9483013769527,3163.5115688196174,2089.9483013769527,3163.5115688196174
Barrow,stocks_only,Stocks,7,2.0,4.0,100,intermediate,20669.751953125,18710.373046875,4068.75438371596,6019.052446169091,4068.75438371596,6019.052446169091
Barrow,stocks_only,Stocks,7,2.0,4.0,10,slow,13430.7294921875,13429.2294921875,6.435438307509132,20.67968680934498,6.435438307509132,20.67968680934498
Barrow,stocks_only,Stocks,7,2.0,4.0,50,slow,13448.9541015625,13438.9033203125,68.92500451419647,126.83189943640753,68.92500451419647,126.83189943640753
Barrow,stocks_only,Stocks,7,2.0,4.0,100,slow,13466.888671875,13438.166015625,138.69272510310677,254.74656243032928,138.69272510310677,254.74656243032928
Barrow,stocks_only,Stocks,8,2.0,4.0,10,fast,2141.4111328125,1637.3731689453125,533.8112468358858,855.1376698809415,533.8112468358858,855.1376698809415
Barrow,stocks_only,Stocks,8,2.0,4.0,50,fast,680.0933227539062,396.24713134765625,2176.8168312909106,2357.7223139148828,2176.8168312909106,2357.7223139148828
Barrow,stocks_only,Stocks,8,2.0,4.0,100,fast,694.3531494140625,473.11419677734375,3246.7493861543044,3387.769190953384,3246.7493861543044,3387.769190953384
Barrow,stocks_only,Stocks,8,2.0,4.0,10,intermediate,18908.49609375,18796.04296875,279.16998637541286,562.6971631725479,279.16998637541286,562.6971631725479
Barrow,stocks_only,Stocks,8,2.0,4.0,50,intermediate,17977.8984375,16986.73828125,2070.383916070563,3121.723311156202,2070.383916070563,3121.723311156202
Barrow,stocks_only,Stocks,8,2.0,4.0,100,intermediate,16569.263671875,14704.109375,4008.113923639919,5877.642835416151,4008.113923639919,5877.642835416151
Barrow,stocks_only,Stocks,8,2.0,4.0,10,slow,13975.181640625,13973.8349609375,5.814196207655858,18.683551779960354,5.814196207655858,18.683551779960354
Barrow,stocks_only,Stocks,8,2.0,4.0,50,slow,13991.564453125,13981.9716796875,62.265006722395725,114.58052844734556,62.265006722395725,114.58052844734556
Barrow,stocks_only,Stocks,8,2.0,4.0,100,slow,14006.6318359375,13978.486328125,125.27622091652124,230.11818554864882,125.27622091652124,230.11818554864882
Barrow,stocks_only,Stocks,9,2.0,4.0,10,fast,2141.4111328125,1637.3731689453125,533.8112468358858,855.1376698809415,533.8112468358858,855.1376698809415
Barrow,stocks_only,Stocks,9,2.0,4.0,50,fast,680.0933227539062,396.24713134765625,2176.8168312909106,2357.7223139148828,2176.8168312909106,2357.7223139148828
Barrow,stocks_only,Stocks,9,2.0,4.0,100,fast,694.3531494140625,473.11419677734375,3246.7493861543044,3387.769190953384,3246.7493861543044,3387.769190953384
Barrow,stocks_only,Stocks,9,2.0,4.0,10,intermediate,18908.49609375,18796.04296875,279.16998637541286,562.6971631725479,279.16998637541286,562.6971631725479
Barrow,stocks_only,Stocks,9,2.0,4.0,50,intermediate,17977.8984375,16986.73828125,2070.383916070563,3121.723311156202,2070.383916070563,3121.723311156202
Barrow,stocks_only,Stocks,9,2.0,4.0,100,intermediate,16569.263671875,14704.109375,4008.113923639919,5877.642835416151,4008.113923639919,5877.642835416151
Barrow,stocks_only,Stocks,9,2.0,4.0,10,slow,13975.181640625,13973.8349609375,5.814196207655858,18.683551779960354,5.814196207655858,18.683551779960354
Barrow,stocks_only,Stocks,9,2.0,4.0,50,slow,13991.564453125,13981.9716796875,62.265006722395725,114.58052844734556,62.265006722395725,114.58052844734556
Barrow,stocks_only,Stocks,9,2.0,4.0,100,slow,14006.6318359375,13978.486328125,125.27622091652124,230.11818554864882,125.27622091652124,230.11818554864882
Barrow,stocks_only,Stocks,10,2.0,4.0,10,fast,1990.5316162109375,1499.1297607421875,511.37554095044686,813.1622070110718,511.37554095044686,813.1622070110718
Barrow,stocks_only,Stocks,10,2.0,4.0,50,fast,612.4059448242188,358.6920166015625,2043.0792179139971,2198.8472031818847,2043.0792179139971,2198.8472031818847
Barrow,stocks_only,Stocks,10,2.0,4.0,100,fast,654.5302124023438,447.5787048339844,3056.6974768394434,3183.7790945309735,3056.6974768394434,3183.7790945309735
Barrow,stocks_only,Stocks,10,2.0,4.0,10,intermediate,19537.1328125,19412.615234375,298.58261486313336,601.7248498622575,298.58261486313336,601.7248498622575
Barrow,stocks_only,Stocks,10,2.0,4.0,50,intermediate,18517.40625,17456.357421875,2211.440012317055,3330.4597626584255,2211.440012317055,3330.4597626584255
Barrow,stocks_only,Stocks,10,2.0,4.0,100,intermediate,17017.21875,15045.23828125,4274.224028680665,6255.4768743047935,4274.224028680665,6255.4768743047935
Barrow,stocks_only,Stocks,10,2.0,4.0,10,slow,14548.095703125,14546.8251953125,5.462860501397174,17.554665299809926,5.462860501397174,17.554665299809926
Barrow,stocks_only,Stocks,10,2.0,4.0,50,slow,14563.4462890625,14554.21484375,58.498567320638465,107.65247361568998,58.498567320638465,107.65247361568998
Barrow,stocks_only,Stocks,10,2.0,4.0,100,slow,14577.1826171875,14550.07421875,117.69031257102509,216.19704677146018,117.69031257102509,216.19704677146018
Barrow,stocks_only,Stocks,11,2.0,4.0,10,fast,1753.761962890625,1284.9232177734375,560.0409453165735,878.6297234473254,560.0409453165735,878.6297234473254
Barrow,stocks_only,Stocks,11,2.0,4.0,50,fast,513.7430419921875,304.8487548828125,2161.0423532416603,2302.9375004099766,2161.0423532416603,2302.9375004099766
Barrow,stocks_only,Stocks,11,2.0,4.0,100,fast,593.745849609375,407.5259094238281,3256.9032644984936,3383.4333943802835,3256.9032644984936,3383.4333943802835
Barrow,stocks_only,Stocks,11,2.0,4.0,10,intermediate,14741.8701171875,14631.541015625,247.3144124180515,498.1879404541848,247.3144124180515,498.1879404541848
Barrow,stocks_only,Stocks,11,2.0,4.0,50,intermediate,13857.6142578125,12975.0791015625,1825.5815750692304,2740.2750926108542,1825.5815750692304,2740.2750926108542
Barrow,stocks_only,Stocks,11,2.0,4.0,100,intermediate,12622.7626953125,11024.48828125,3512.403570354897,5109.731006688944,3512.403570354897,5109.731006688944
Barrow,stocks_only,Stocks,11,2.0,4.0,10,slow,15776.9814453125,15775.8857421875,4.817012507083814,15.47941387677227,4.817012507083814,15.47941387677227
Barrow,stocks_only,Stocks,11,2.0,4.0,50,slow,15790.4580078125,15781.8017578125,51.57670664816526,94.91866821102778,51.57670664816526,94.91866821102778
Barrow,stocks_only,Stocks,11,2.0,4.0,100,slow,15801.7509765625,15776.1318359375,103.7525894011402,190.6118959399835,103.7525894011402,190.6118959399835
Barrow,soil14c_only,Soil 14C,0,2.0,4.0,10,fast,4808.9951171875,4188.61083984375,616.4305139269363,1052.2915122708637,616.4305139269363,1052.2915122708637
Barrow,soil14c_only,Soil 14C,0,2.0,4.0,50,fast,2341.29736328125,1496.2874755859375,3133.985402726269,3727.6221056411105,3133.985402726269,3727.6221056411105
Barrow,soil14c_only,Soil 14C,0,2.0,4.0,100,fast,1651.5460205078125,1019.781494140625,4807.56551967983,5251.379054114387,4807.56551967983,5251.379054114387
Barrow,soil14c_only,Soil 14C,0,2.0,4.0,10,intermediate,4621.6298828125,4564.6396484375,224.66144581868713,451.6350963389159,224.66144581868713,451.6350963389159
Barrow,soil14c_only,Soil 14C,0,2.0,4.0,50,intermediate,4177.80810546875,3623.925537109375,1643.3133154581133,2400.22192306199,1643.3133154581133,2400.22192306199
